"基金经理","年化Alpha","最大回撤","波动率","夏普Sharp","重仓股集中度","重行业集中度","总交易日","任职时间","规模中间值","规模最大值","成长Alpha","成长天数","价值Alpha","价值天数","牛市Alpha","牛市天数","熊市Alpha","熊市天数"
"倪明",-0.0008603817413587464,-0.6468,0.5319792900134347,-0.0016173218723176577,36.62537803869138,68.40095610883502,2324,"20080112-20180116",10433211102.96,24742350877.99,-0.1332877784713905,1046,0.10752698678729018,1278,-0.14218711660909214,1372,0.20281638321508083,952
"倪权生",0.06880194946076484,-0.1346,0.1649594884358964,0.4170839162580298,44.050866378678215,57.67573610941569,683,"20150330-20180116",590005977.03,1660473073.325,nan,57,0.11839853638611658,626,-0.09857043029145324,527,0.6342201810596038,156
"倪超",0.1069367687869226,-0.1253,0.15535652047241902,0.6883313842363472,50.3110241368413,68.69068334251642,632,"20150611-20180116",224236048.02,1249969650.76,nan,6,0.10583696358072223,626,0.022321570978868728,476,0.36512160312431796,156
"倪邈",-0.33035892983304616,-0.5256,0.30497918962858156,-1.0832179409859843,18.568053458418166,43.63880072321211,412,"20140317-20151119",8084241371.99,9184159968.37,-0.41662334506122806,265,-0.17484824931965715,147,-0.5568670128131983,304,nan,108
"傅友兴",-0.04245540564632807,-0.392,0.31760160594005743,-0.13367503454734073,34.20088923374812,58.912733590602876,1199,"20130205-20180116",7327583168.555,18809840569.77,-0.0367169324486098,528,-0.04697092553961463,671,-0.09477352384180449,1043,0.3073381666477871,156
"傅奕翔",0.19811304106641348,-0.0785,0.12329056148219099,1.6068792183660419,27.184108018875122,45.27138090133667,197,"20170324-20180116",110739418.48,260735678.06,nan,0,0.19811304106641348,197,0.19811304106641348,197,nan,0
"傅明笑",-0.09558146664918586,-0.3728,0.20679306162875913,-0.462208286372666,39.75867904316295,72.1300552368164,806,"20100527-20141220",88922225.03,328176780.28,-0.11416763618105094,385,-0.07858461327681514,421,-0.2276579627047896,321,-0.008165888847435757,485
"傅晓轩",-0.01753047680311038,-0.1396,0.07717299161646128,-0.22715818625037032,30.51693828900655,nan,220,"20110126-20111220",874622646.23,1090188946.05,nan,0,-0.01753047680311038,220,nan,0,-0.01753047680311038,220
"傅浩",-0.1415356364503149,-0.2051,0.08087145197767626,-1.750131016435619,39.59165811538696,77.72648167610168,342,"20160816-20180116",324736772.47,417762032.19,nan,0,-0.1415356364503149,342,-0.1415356364503149,342,nan,0
"傅鹏博",0.0649538642011109,-0.3332,0.36971646936433006,0.17568561203883876,49.54068962291435,85.90321748654047,2185,"20090116-20180116",5822391183.93,8631772961.68,0.04517704994724684,961,0.08048124859487182,1224,0.037110313183808585,1319,0.1073622288567943,866
"光磊",0.017354488843461517,-0.1159,0.09633355044246299,0.1801499972102327,35.95506890614828,77.65369546413422,326,"20160907-20180116",416333742.04,481908055.25,nan,0,0.017354488843461517,326,0.017354488843461517,326,nan,0
"党开宇",-0.044671107748308715,-0.5594,0.46007954244587174,-0.09709431441100048,38.61236637288874,nan,1195,"20050122-20100608",9154217279.175001,41916951504.0,-0.34848024747330947,837,0.6656312664132163,358,-0.2399291617788182,937,0.6644637628973789,258
"兰乔",0.22965290979525163,-0.0377,0.09909498637223042,2.3175028142453806,74.47759699821472,85.2193712592125,257,"20151223-20170110",502720350.19,1280690238.53,nan,0,0.22965290979525163,257,0.24137754509519496,232,nan,25
"冀楠",-0.057384063976513404,-0.0708,0.06671751772888061,-0.8601049009302851,40.52642273902893,73.01124632358551,142,"20170616-20180116",105712046.05,135317336.19,nan,0,-0.057384063976513404,142,-0.057384063976513404,142,nan,0
"冀洪涛",-0.2046700254091104,-0.5425,0.2931369990937188,-0.6982060471447868,51.06897266705831,nan,624,"20050927-20080425",182177211.5,3502017485.95,-0.3910704839783154,410,0.15245234848516076,214,-0.2884095369478959,556,nan,68
"冯刚",0.03566865562572236,-0.2539,0.29602146506088695,0.12049347711452574,31.185679600636163,75.07695126533508,1742,"20060615-20141219",2921638801.22,8703965653.75,-0.058976275473143366,1078,0.18932413111454285,664,-0.02125023847832439,1169,0.1517911463894754,573
"冯士祯",-0.014197513028370367,-0.1256,0.18721252572888436,-0.07583634146857665,41.45479040344556,70.69553567127635,655,"20150509-20180116",557474083.6366667,3561832939.69,nan,29,-0.004598191463495967,626,-0.05770715917404737,499,0.12497757304017347,156
"冯天戈",-0.4210336239300885,-0.6518,0.3099152594522423,-1.3585443474911225,37.290653228759766,nan,531,"20060929-20100527",250587423.33,3540954193.97,-0.5645476573569774,457,nan,74,-0.5312103833399495,423,nan,108
"冯宇辉",-0.15047179385444232,-0.4762,0.29186410441873684,-0.5155542993343256,47.88890631993612,nan,599,"20051013-20080331",619001263.03,8011708335.24,-0.39463126640903695,403,0.3515499787960768,196,-0.24415504246308362,549,nan,50
"冯志刚",-0.028047009668932324,-0.1083,0.11717050491049033,-0.23936919696947778,46.95502710342407,nan,299,"20120106-20130402",74740869.19,80790784.905,nan,37,-0.05796112850861663,262,nan,80,0.04784137831652287,219
"冯文光",0.009792853022586319,-0.2042,0.32080534542551403,0.03052584117511242,40.67577215319589,57.22422778606415,1219,"20110330-20161108",681667335.78,1838808815.51,0.0788675927732884,417,-0.02612256652360168,802,-0.03534168147782766,683,0.0673057020221809,536
"冯永欢",-0.045001125798767576,-0.5166,0.5174050713699924,-0.08697465156190481,34.397003923853234,76.35531198183695,1872,"20070329-20141208",8694399358.4,21137160101.815,-0.2436839963525327,1025,0.19543564199061728,847,-0.3014876169052534,968,0.2296437009612749,904
"冯波",0.04895432776392642,-0.3536,0.3447178789685312,0.14201273200684608,40.42217899405438,71.8159483909607,1950,"20100101-20180116",1088611946.57,2703778922.2,0.11256039558907775,726,0.011227199299008126,1224,0.04108595989825877,1087,0.05886500663991768,863
"冯皓",-0.07770421051737114,-0.6092,0.5220818947491658,-0.14883529059115166,37.14076171602522,nan,681,"20070510-20100211",9233934499.22,21155568579.94,-0.5550381644538788,415,0.6670085371655257,266,-0.5421591818450457,455,0.8573710636157791,226
"冯雨生",0.0796079061238688,-0.1696,0.29496987014988,0.2698848736090179,22.445381239056587,50.47840544581413,627,"20150618-20180116",418163387.505,1232979488.99,nan,1,0.0797350753029804,626,-0.07245732875994304,476,0.5589658650953546,151
"况群峰",-0.03488639951824068,-0.5145,0.4373063255627205,-0.07977565719715872,34.98886211101826,nan,1217,"20060914-20110913",6981701851.01,24337468923.105,-0.4223666179575469,663,0.4288309016103879,554,-0.27875573379234453,607,0.20778357737418737,610
"冼鸿鹏",-0.06958487567942236,-0.5586,0.4587732275512352,-0.15167597300923846,46.808587651503714,75.04978751341501,1675,"20101220-20171108",623496475.0,3207503046.78,0.12048601978681495,529,-0.15732266250458782,1146,-0.08210678007851721,1044,-0.04886717648345562,631
"凌晨",0.03439794371318555,-0.2691,0.33154138404708194,0.1037515838695441,32.022638787825905,63.63835402329763,823,"20131107-20170321",532705697.25,796618128.62,0.15617245321676626,351,-0.05615894788799402,472,0.006123459648945001,667,0.15528948775708581,156
"刘伟",nan,-0.0329,0.05975265788765372,nan,nan,nan,67,"20170929-20180116",728704219.46,735493908.9,nan,0,nan,67,nan,67,nan,0
"刘伟亭",0.08515738879115999,-0.199,0.2672325732774627,0.3186639553208307,45.24032919108868,75.21175951617104,1486,"20110727-20180116",149500811.82,1205832286.71,-0.023296613164238034,511,0.14199840930316868,975,0.037081741710174296,1075,0.210902694416609,411
"刘保民",0.44023398203627784,-0.1586,0.30890667506199326,1.4251358665134997,52.88070225715637,nan,293,"20071022-20081227",110781117.43,182457066.52,-0.0850462449551597,126,0.8365531952154466,167,nan,99,0.8686118339533646,194
"刘元海",0.04274140542510809,-0.2502,0.22210771551410582,0.19243548260435658,46.758294492959976,74.71094507830483,872,"20111026-20150529",220411543.59,757325472.9599999,0.10231578825904827,515,-0.04319923087595413,357,0.056366379467442676,603,0.012199177367384201,269
"刘兆洋",0.28693257849098963,-0.1954,0.26729984558349595,1.073448351100379,32.21968702971935,nan,327,"20080430-20090827",1288798559.72,3914460768.86,-0.12280417318622622,198,0.915830848507182,129,-0.11188709008423076,203,0.9398389714004237,124
"刘光华",-0.1527523447978659,-0.4463,0.47292860222725935,-0.322992401133021,28.94552394747734,nan,540,"20070410-20090625",11664263178.35,22981184233.25,-0.8845936994046673,274,0.6010992761128992,266,-0.7109258600491475,346,0.8427529968358632,194
"刘军",0.020021864808642233,-0.1116,0.15755268449054982,0.12708044216055975,37.392858791351316,nan,425,"20100824-20120529",801248906.44,1630877217.73,nan,41,0.03835568419590733,384,nan,0,0.020021864808642233,425
"刘吉林",-0.2984897355578671,-0.3234,0.1244531123505567,-2.3984111760667584,43.8369117975235,67.64571571350098,271,"20140214-20150324",256804667.03,288793967.86,-0.185773384018046,226,nan,45,-0.2984897355578671,271,nan,0
"刘天任",-0.0672730889589297,-0.3731,0.32241163238419646,-0.20865589886274585,57.821138615791604,77.28574100824503,926,"20131111-20170822",1756704195.493333,4582800441.99,0.20540361654936823,349,-0.23220232677937358,577,-0.07097222554447387,770,-0.04901453017130766,156
"刘天君",0.004311849584375561,-0.5769,0.583417476709265,0.0073906760707552295,41.46897099018097,nan,1494,"20070417-20130607",4852392347.65,10047718328.07,-0.3268850826285939,675,0.2772763541555039,819,-0.4819632048752849,590,0.3216816307029591,904
"刘夫",-0.05335501385572617,-0.1847,0.14341333440598447,-0.37203663157768213,33.087321281433105,nan,265,"20120806-20130909",385545647.01,544550020.12,0.07000816634098311,143,-0.19795283982400025,122,-0.17948561828755397,186,nan,79
"刘安田",-0.06257337489015671,-0.4889,0.3594685740075039,-0.1740718922729821,34.51526490279606,72.78219437599182,1211,"20100407-20150406",2015277128.53,3383865568.47,-0.10822275481639186,613,-0.01577894362797909,598,-0.2720420663658408,565,0.12063066641597572,646
"刘宏",0.058979850279710914,-0.2673,0.3522141086745359,0.16745453639454108,49.88684094481998,68.92323694473657,1379,"20110531-20170126",2909425866.415,7103009181.145,0.24664038181570308,529,-0.05781123346445344,850,0.02036988142785016,855,0.12197894067730825,524
"刘宏达",nan,-0.0346,0.010989950097402524,nan,nan,nan,7,"20171229-20180116",363775743.675,363811414.94,nan,0,nan,7,nan,7,nan,0
"刘平",-0.030583819580026574,-0.1522,0.12506661364651053,-0.24454023890395699,24.035375952720642,67.3936517238617,518,"20151130-20180116",6801045739.7,8411922649.18,nan,0,-0.030583819580026574,518,-0.0734062393111577,476,nan,42
"刘建伟",-0.027488572242659985,-0.242,0.2031867120842105,-0.1352872535841191,46.31583860516548,71.82819437980652,904,"20101210-20140829",542171721.11,1400939025.18,-0.07629159742128443,380,0.007902934566266149,524,-0.08581365346260253,423,0.023803547000657437,481
"刘强",-0.04958979600480458,-0.5086,0.3965285265078116,-0.12505984485287128,39.798233202525545,nan,1434,"20070209-20121228",2201830285.77,7826329888.46,-0.3321120747727096,637,0.17621533771559142,797,-0.40208346651752747,530,0.15707131613207945,904
"刘彦春",0.015329441174682538,-0.3769,0.44066588193781625,0.03478699350916785,45.79919979472955,75.86601429513063,2118,"20080702-20180116",6307071564.63,22461337025.02,-0.15177999748376947,852,0.12779171742823778,1266,-0.13339854383531893,1170,0.19888613153512746,948
"刘志奇",-0.030451648706502445,-0.4833,0.3674538751227485,-0.08287203039110698,36.9169425368309,nan,607,"20070712-20100101",6830571620.225,14377994674.55,-0.45386209038066394,373,0.644471833107438,234,-0.3949333165850838,410,0.7281142590611034,197
"刘志强",-0.30064463016454335,-0.5833,0.3944324716295993,-0.7622207900947628,35.37841486930847,nan,404,"20061123-20080721",5763013028.75,10047718328.07,-0.9940440707100344,184,0.2792894473825943,220,-0.7140276158703907,278,0.6114225922658176,126
"刘文动",0.01802700517766996,-0.447,0.37856835199612887,0.047618891232234596,30.749225087109068,nan,1151,"20070612-20120229",15482468788.95,37497531651.4,-0.21895855355835175,570,0.250525746106297,581,-0.3089349351291807,432,0.2144770165998667,719
"刘文超",0.03539740009369388,-0.4601,0.3891290287902731,0.09096571438974253,26.47139871120453,nan,270,"20080415-20090521",2506526218.47,3265771016.86,-0.9874200102619588,130,0.9851564239953714,140,-0.9598281569183152,135,1.030622957105703,135
"刘斌",-0.008371516133960076,-0.5358,0.3346478480400969,-0.02501589710792647,39.955023884773254,77.0872392143522,1909,"20091125-20180116",485157740.94000006,3605920222.39,-0.11348275273770586,685,0.05045299127908401,1224,-0.1635548990845293,1043,0.1785294866575454,866
"刘斐",nan,-0.081,0.051709712662767596,nan,nan,nan,99,"20170816-20180116",281718950.18,297424568.07,nan,0,nan,99,nan,99,nan,0
"刘旭",-0.0002856385702637192,-0.0904,0.0905028785036236,-0.0031561269098450023,58.72457480430603,69.95249032974243,338,"20160820-20180116",2270563159.45,2484129915.07,nan,0,-0.0002856385702637192,338,-0.0002856385702637192,338,nan,0
"刘明",0.04105328514557775,-0.0968,0.13113760126727425,0.31305502578094446,55.30688671271006,74.91803646087646,365,"20120727-20140129",2346504264.92,3697382505.52,-0.04191627321283779,237,0.1946766080435815,128,-0.05669163880818873,280,nan,85
"刘明月",-0.006778015261508082,-0.6004,0.5222197166245648,-0.012979240434119698,43.4520103931427,78.97614858367227,1723,"20090616-20161201",3184080247.64,9861097638.6,-0.011257761279368816,775,-0.0031157756372021707,948,-0.09821169717978691,857,0.08370543208718122,866
"刘春雨",-0.021094700005943136,-0.2281,0.17553953384237203,-0.12017065070302278,44.58098481595516,77.83910177151363,745,"20120411-20150506",1055987789.04,1253168660.3,0.03232472165305019,498,-0.12879863517265827,247,-0.06390110432008492,586,0.13666978381850406,159
"刘晓",0.11040555869035411,-0.0436,0.05101549115741114,2.164157517364512,33.59250020980835,67.98615443706512,221,"20170218-20180116",193596695.62,199542031.89,nan,0,0.11040555869035411,221,0.11040555869035411,221,nan,0
"刘晓龙",0.06589785177750425,-0.1485,0.2851298031941154,0.2311152711477208,36.61269952736649,66.61619236530403,1544,"20101123-20170329",2653847275.08,5746746794.013332,0.18745355735286612,529,0.0025451736993108557,1015,0.0722747091015038,894,0.05712722031957275,650
"刘晨",0.0511370422729468,-0.0954,0.11437529213506066,0.447098681178111,36.63606643676758,64.59371399879456,345,"20120810-20140115",54407887.6,170895977.23,0.09012685018000531,227,nan,118,0.037312815709426725,270,nan,75
"刘李杰",nan,-0.0225,0.033447322930388844,nan,nan,nan,75,"20170919-20180116",2499060797.71,2499060797.71,nan,0,nan,75,nan,75,nan,0
"刘杰",-0.03510568188081013,-0.2434,0.1894834307409556,-0.1852704573879254,36.39212097062005,71.06231745084126,692,"20150317-20180116",369309459.985,778805259.13,nan,66,-0.055964018754327285,626,-0.07394722691423325,536,0.09834988310582306,156
"刘树祥",-0.10789934830990695,-0.2634,0.16354973651434979,-0.6597341616654938,26.32672506570816,nan,140,"20100408-20101105",6641592983.8,7018770797.26,-0.04661448722069771,135,nan,5,nan,0,-0.10789934830990695,140
"刘格菘",0.026715831938614674,-0.3239,0.30572455732605996,0.08738529927814018,47.004034268550384,74.84537642582869,914,"20130823-20180116",5142691393.07,12720928581.26,0.2738014460913368,362,-0.13532219763255438,552,0.082133656336726,758,-0.24255795584195086,156
"刘模林",-0.0856492710031304,-0.6043,0.5797326596043065,-0.14773925461020232,45.03600046739859,nan,1517,"20040721-20110406",8542672393.88,20232351053.155,-0.39768259986921833,930,0.40871358392951296,587,-0.2820515912632407,1018,0.3150272060004616,499
"刘欣",0.06690145989447065,-0.1651,0.1879118356711503,0.3560257907945172,13.078844102529379,68.86344443834744,982,"20030709-20180116",91228576.58,1876338717.83,0.11296128722537689,311,0.045553313396837374,671,0.036980356353559916,826,0.225329867104677,156
"刘毅",0.05803266611842519,-0.1564,0.20646163976955018,0.28108207501984633,38.68228123869215,65.94612312316895,851,"20101215-20140621",452128574.82,773144854.735,0.04779592845115274,330,0.06451658824932706,521,0.006534532603895669,373,0.0982184481287169,478
"刘水云",0.04617465429112453,-0.1114,0.15209187566732812,0.30359711252508154,29.363030242919923,nan,524,"20101230-20130228",1541768237.11,1670565288.75,nan,14,0.04508477745039642,510,nan,57,0.09064842683309987,467
"刘治平",-0.03978902892029889,-0.1862,0.17591064659464478,-0.2261888617349337,14.640257613999504,nan,719,"20100330-20130315",989483792.19,2181422743.53,-0.028424126788190007,166,-0.04320055469594091,553,nan,68,-0.023444334273075837,651
"刘波",0.02955654172497961,-0.0765,0.09648515517415426,0.3063325303424189,30.38384598493576,54.963056206703186,267,"20130307-20140415",50832518.22,91076090.35,0.02955654172497961,267,nan,0,0.02955654172497961,267,nan,0
"刘泽兵",-0.2342118661670395,-0.5373,0.2837678513626369,-0.8253643428681847,46.475732156208586,74.15103801091512,644,"20120728-20150327",2269337719.48,2640628122.65,-0.1456253973912708,472,-0.47730961769124136,172,-0.3133280122457613,560,nan,84
"刘浩",0.008166628999782238,-0.3371,0.251874283384363,0.032423433190755205,35.87568304171929,nan,1042,"20080625-20120929",2358169293.89,3973718083.89,-0.14633614899420694,479,0.13961748274600042,563,-0.28449937486999066,284,0.11781985472407704,758
"刘涛",-0.06732589272711974,-0.2011,0.22581097570075725,-0.2981515513946471,48.46168737941318,74.71156634224786,578,"20150213-20170630",3520580539.08,7636282324.32,nan,83,0.017868940807342512,495,-0.206461295972059,422,0.30905321092265214,156
"刘深",nan,-0.0416,0.036041097852830974,nan,nan,nan,53,"20171026-20180116",281718950.18,281718950.18,nan,0,nan,53,nan,53,nan,0
"刘熹",-0.5242392987993322,-0.4976,0.20516484718930805,-2.555210144336326,nan,nan,291,"20061213-20080227",22892701632.65,44597034533.38,-0.9567322968491385,174,nan,117,-0.5490003565378697,264,nan,27
"刘田",-0.15661256235241544,-0.3328,0.16857965604781014,-0.929012230918298,42.05837857723236,79.93051898479462,501,"20151223-20180116",7295676006.63,9950218521.93,nan,0,-0.15661256235241544,501,-0.14067092012213742,476,nan,25
"刘红",0.024471962554440046,-0.083,0.06695747475017895,0.36548514778590335,37.69902491569519,nan,271,"20120308-20130420",1205955142.53,1288727004.0,nan,48,0.018386801113693726,223,nan,91,0.1036390952561092,180
"刘红辉",0.017391758742985836,-0.5273,0.48823299117975355,0.03562184255709726,43.99578719184949,65.99437510569891,2240,"20080527-20180116",2687397346.33,5751842034.6,-0.14920860108787462,904,0.13012134353871793,1336,-0.20312069463560742,1371,0.3652888514726193,869
"刘美玲",-0.05408239541208162,-0.321,0.27080975945349917,-0.1997062274314679,36.10427348102842,62.096434022699086,954,"20131221-20171118",5837223460.4,9622392404.08,-0.0494022425730216,319,-0.05643352731075898,635,-0.08919199421258413,798,0.12551670614433633,156
"刘腾",nan,-0.041,0.05521526270132573,nan,nan,nan,68,"20170928-20180116",313374970.3,313374970.3,nan,0,nan,68,nan,68,nan,0
"刘自强",-0.061645150814835854,-0.7886,0.6561124210935204,-0.09395516504944985,24.526702692111332,66.88722455501556,2390,"20080319-20180116",2097232506.83,4829645509.62,-0.2951094734740406,1008,0.10863852302053195,1382,-0.3306639115611547,1371,0.3003025635945879,1019
"刘芳洁",-0.21109949730500083,-0.5674,0.36905964590516116,-0.5719929004626205,40.26266849040985,66.8750524520874,875,"20081113-20141114",1053597912.11,2174319396.13,-0.2206067954780798,818,nan,57,-0.2855502664315788,630,-0.019654662408086245,245
"刘苏",-0.0017390714090434198,-0.2332,0.19106779628778198,-0.009101855167806877,45.73435714840889,59.054353782108855,809,"20111228-20150505",889985430.86,1126908890.11,0.05872724611258732,497,-0.09805881438420527,312,-0.025710318967106863,585,0.06086440993679162,224
"刘荟",-0.012703662460164349,-0.1645,0.14447123846709486,-0.08793212126479948,40.09903960227966,51.64987411499023,494,"20160104-20180116",56719326.61,251219845.53,nan,0,-0.012703662460164349,494,-0.06825642637951132,476,nan,18
"刘萌萌",-0.1487619969450198,-0.2422,0.08990506298357429,-1.654656501071566,51.118076503276825,72.85077440738678,429,"20160412-20180116",2515893976.94,3944302444.69,nan,0,-0.1487619969450198,429,-0.1487619969450198,429,nan,0
"刘超安",0.14566033148850155,-0.1576,0.1512033818567883,0.9633404339227225,46.268203934033714,nan,242,"20040909-20060101",1269789430.93,1274977553.92,nan,105,0.40377944426769513,137,0.14566033148850155,242,nan,0
"刘辉",-0.13283571538861255,-0.4164,0.20920511124898034,-0.6349544454032071,46.818898717562355,83.12354142798318,751,"20140429-20180116",2901972656.39,4052703745.47,-0.19042500884181365,218,-0.1092813702238887,533,-0.154178935679246,739,nan,12
"刘金玉",-0.011777874965173669,-0.4742,0.41579704621873176,-0.02832601884087909,36.88970485015919,67.55003035068512,1547,"20100305-20170106",1057771238.11,10612567376.685,-0.09752516115386275,569,0.03810986106894094,978,-0.23667692088879014,723,0.18555466168867898,824
"刘钊",0.0687551878308601,-0.2523,0.17298855394916873,0.39745512787547344,12.912957827250162,67.61947192251682,756,"20120705-20150812",691870544.25,3853371855.4,0.24023854553285753,529,-0.33086902461123974,227,0.07310644396843968,611,0.050419894726990586,145
"刘闯",0.11252445847918456,-0.1632,0.2255319343194423,0.498929159716271,37.267551694597515,84.93734931945801,436,"20150115-20161031",5268832851.92,8690793919.36,nan,104,0.08497944248001707,332,-0.0034455000293289128,280,0.320675666058568,156
"刘霄汉",0.03632129238607665,-0.1374,0.24115913262208982,0.15061130794077865,43.75757497549057,69.63771931330363,1167,"20100519-20150313",943790983.68,3562601510.16,0.13061827965524136,569,-0.05340276406234263,598,0.055804542140699666,550,0.018953727774986454,617
"刘青山",0.024114353096846827,-0.3595,0.41287498686681645,0.05840594335792383,38.36469225287438,nan,1974,"20030425-20130221",3760664357.76,7486180063.02,-0.2295796069084823,939,0.2542772791306679,1035,-0.08910089740047661,1070,0.1581191296810683,904
"刘颖芳",-0.07260985816944146,-0.5184,0.3986899763592875,-0.1821211027989518,44.81572441543852,76.8614005446434,1246,"20100122-20150318",2652861267.28,7219539848.96,-0.12831961716826518,648,-0.012242092565365022,598,-0.30313472974814415,553,0.11134433228225034,693
"刘风华",0.12470624240180267,-0.1399,0.18705075106257718,0.6666973625787935,42.809487760066986,nan,381,"20110729-20130226",331030878.13,529339370.87,nan,12,0.10633173571478721,369,nan,55,0.20898488925033748,326
"刘魁",-0.23189908018299119,-0.4054,0.1920392343770314,-1.2075609493823682,46.91258364915848,60.91924715042114,343,"20140627-20151121",4145329340.58,5664458565.01,-0.46133775194976934,195,0.0704018724826964,148,-0.523605380722932,234,nan,109
"劳杰男",0.03767224948793073,-0.1534,0.20162664723753462,0.1868416204111621,42.94698063532511,65.09382899602254,526,"20151118-20180116",3872457410.94,6331695778.44,nan,0,0.03767224948793073,526,-0.05871800542419183,476,nan,50
"区伟良",0.08806116604345536,-0.1789,0.21929258241159952,0.4015692873649946,33.48291478306055,65.80417950451374,676,"20150409-20180116",931167024.05,1586213760.52,nan,50,0.05890719139462799,626,0.06727496679368887,520,0.15734849687601063,156
"华光磊",-0.11484993591646164,-0.3747,0.18050769173226863,-0.636260620333058,39.034009150096345,69.07303282192775,576,"20130104-20150522",1651870319.08,2174319396.13,-0.01646327896242133,510,nan,66,-0.11484993591646164,576,nan,0
"卓利伟",-0.1524668173439234,-0.3737,0.28323633177626517,-0.5383024712534422,30.38205201625824,nan,564,"20090325-20110715",2639720702.62,4522244769.655001,-0.2402207727110874,389,0.04259768915794464,175,-0.4413934097336312,189,-0.006847814779510648,375
"单文",nan,-0.0558,0.06165706021403184,nan,nan,nan,115,"20170725-20180116",658379824.53,938571713.01,nan,0,nan,115,nan,115,nan,0
"单黎鸣",0.05444494614717051,-0.0301,0.07027973893502563,0.7746890778508077,48.54495108127594,69.45908164978027,264,"20130104-20140213",313361415.08,368831144.13,0.06569896416264728,243,nan,21,0.05444494614717051,264,nan,0
"卞亚军",-0.163712222037053,-0.4432,0.20664361267636322,-0.792244289173614,48.6568262219429,79.80684701601665,759,"20101008-20150123",2018379383.485,3287312445.41,-0.13841834911452852,357,-0.18617469127422043,402,-0.25444553771904976,386,-0.06981661921332448,373
"卢安平",nan,-0.0376,0.02389995439336027,nan,nan,nan,14,"20171220-20180116",968729212.14,976202800.14,nan,0,nan,14,nan,14,nan,0
"卢扬",-0.0435738809403845,-0.2461,0.18960760378869518,-0.22981083073516734,32.94807884693146,56.047651290893555,439,"20141030-20180116",378097192.05,2231865668.81,nan,112,-0.018801713685734897,327,-0.13797866088459668,330,nan,109
"卢曼",0.06735333380901845,-0.0803,0.1406090560160053,0.479011350459189,34.689085841178894,nan,207,"20101118-20110919",181351625.59,330110804.46,nan,0,0.06735333380901845,207,nan,0,0.06735333380901845,207
"卢轶乔",0.005560136458895081,-0.2982,0.35718605401493414,0.015566499297485475,51.14789770543575,65.11114381154378,1228,"20121221-20180116",77738968.79,314606192.82,0.11933796874929321,529,-0.08054640614714313,699,-0.016820811165765975,1072,0.1593574175719506,156
"卫学海",-0.12059307084181378,-0.3064,0.25413756296090645,-0.47451887645733193,44.11286725103855,78.82129073888063,530,"20141222-20170225",289520723.53499997,560830056.1,nan,112,-0.11258630942150133,418,-0.17478849216054893,374,0.009336977704384542,156
"厉叶淼",-0.05946843382864262,-0.1433,0.15205489078055914,-0.39109846137383114,46.73939771652222,76.62470183372497,473,"20160202-20180116",2029254287.54,2939164630.51,nan,0,-0.05946843382864262,473,-0.05946843382864262,473,nan,0
"厉建超",0.02474538204220814,-0.1898,0.2141109312358455,0.11557271690603613,44.5296528339386,70.96963024139404,536,"20111111-20140128",4088589877.7650003,9202162673.68,0.1132913836544101,236,-0.044910805892724066,300,-0.06276280000450048,279,0.11974453687112543,257
